,checksum,Absorbance Coefficient,Ammonia,Cloud Cover,Dissolved Oxygen Saturation,Dissolved Reactive Phosphate,E Coli,Electrical Conductivity,Nitrate + Nitrite,Ring Temp,Total Nitrogen,Total Phosphate,Turbidity,Water Temp,pH,SiteID,Region,Name,Longitude,Latitude,Timestamp
415,07b0c2e0867092b7be4af589fb9f9dce,4.1,6.0,8.0,104.1,2.0,387.3,93.1,480.0,-12.1852369706707,574.0,6.0,1.99,5.8,7.56,DN9,Dunedin,Waiau at Tuatapere,167.6857257,-46.13187464,2012-07-10T14:30:00Z
416,07b263baa8d9ed28e190db225793929a,4.0,16.0,5.0,94.0,57.2,78.5,121.0,1323.0,15.607690413107251,1486.0,108.0,6.5,17.4,7.33,HM5,Hamilton,Waihou at Te Aroha,175.706564,-37.54841789,2010-11-10T13:25:00Z
417,07b46edffa88a7b2d7baaf46852f2a37,8.85,3.0,8.0,99.7,6.6,248.9,77.1,282.0,13.682105102337138,399.0,44.0,25.2,8.0,7.57,NN1,Nelson,Motueka at Woodstock,172.8245826,-41.25156018,2008-09-10T11:00:00Z
418,07b6ffd82e209f7b73349d790debae7c,1.21,0.0,7.0,101.0,0.6,16.0,72.9,30.0,15.545095690647903,98.0,6.0,1.1,13.5,7.8,AX4,Alexandra,Clutha at Millers Flat,169.4099758,-45.66636207,2005-04-13T09:45:00Z
419,07c04b36e3acb539305ee9f09f9bdf2c,3.9,3.0,3.0,106.2,0.7,13.2,90.4,291.0,-15.390906407076876,414.0,5.0,0.93,18.8,7.8,DN9,Dunedin,Waiau at Tuatapere,167.6857257,-46.13187464,2015-01-06T16:00:00Z
420,07caf68b4a20dfed842e809b449c5239,4.66,9.0,7.0,108.4,8.1,47.1,287.0,534.0,15.20789268871266,693.0,21.0,1.26,19.6,8.26,WA7,Wanganui,Manawatu at Weber Rd,176.1114838,-40.24225986,2013-12-12T12:00:00Z
421,07cd00e23944020457346a0cbac3b83d,0.5,12.0,8.0,97.7,1.6,13.4,65.6,35.0,-13.792751720791612,70.0,18.0,6.76,8.2,7.55,AX2,Alexandra,Kawarau at Chard Rd,168.8686737,-45.00799513,2013-07-16T14:00:00Z
422,07cd673a76a91204761a119140ce81e8,1.6,4.0,0.0,101.3,2.5,14.5,59.4,35.0,15.390906407076876,75.0,6.0,0.53,12.6,7.56,WN5,Wellington,Ruamahanga at SH2,175.6048351,-40.76387899,2006-03-15T13:00:00Z
423,07d4ee26833e1032bd92266291b90d23,2.0,6.0,8.0,108.5,1.5,7.4,111.0,2.0,15.530614927664647,78.0,7.0,1.2,18.0,8.62,HV5,Havelock Nth,Mohaka at Raupunga,177.1288534,-39.07533505,2007-01-09T11:30:00Z
424,07d7790edc1efe9a240ac7cc4d0d46c9,1.2,7.0,0.0,107.5,21.0,11.9,96.4,1019.0,-15.69490363243432,1103.0,27.0,0.85,15.3,7.9,RO3,Rotorua,Rangitaiki at Murupara,176.6971212,-38.45978401,2013-03-12T14:30:00Z
425,07e0ac27f2ddaa21abd4e8ee239cd590,0.51,0.0,8.0,100.8,0.0,1.0,57.1,1.0,15.618258546694634,51.0,4.0,0.53,14.1,7.76,TK4,Tekapo,Waitaki at Kurow,170.4510967,-44.70218919,2005-11-17T13:00:00Z
426,07e670a0a730887fa4bd3c940634bca6,1.5,4.0,1.0,105.5,2.2,13.2,89.8,18.0,13.8466602482837,115.0,4.0,0.43,8.3,7.76,TK5,Tekapo,Hakataramea above MH Br.,170.4904637,-44.726449,2017-06-15T15:10:00Z
427,07ecee335b6b79cc102d3c2b82f2c404,1.8,2.0,2.0,98.6,0.5,14.5,70.6,0.0,14.508273502777648,89.0,6.0,6.37,9.7,7.85,GY4,Greymouth,Haast at Roaring Billy,169.2978345,-43.94414373,2015-01-21T08:35:00Z
428,07ef1506503693d033f383ed320ce86d,3.27,4.0,6.0,101.4,3.8,15.8,114.5,351.0,13.951702406208357,430.0,9.0,0.64,8.5,7.95,NN1,Nelson,Motueka at Woodstock,172.8245826,-41.25156018,2005-08-09T11:30:00Z
429,07ef966ac3ed057990347c520a0d50e4,2.8,3.0,8.0,101.2,3.5,68.3,103.8,163.0,-13.388427840168536,262.0,12.0,1.6,7.5,7.92,NN1,Nelson,Motueka at Woodstock,172.8245826,-41.25156018,2006-07-12T11:50:00Z
430,07efa1d8716333c706e8fb51203f2ac6,31.4,33.0,4.0,92.3,14.4,613.1,186.0,243.0,-15.304901176793008,893.0,69.0,28.5,12.2,7.29,AK2,Auckland,Rangitopuni at Walkers,174.6177164,-36.74608218,2012-08-14T11:30:00Z
431,07f034bd9581a62c3e89e8245929d8fb,2.3,3.0,5.0,107.2,0.2,17.0,69.1,0.0,14.705101156789096,42.0,2.0,1.06,21.2,8.17,GY3,Greymouth,Grey at Waipuna,171.7860208,-42.35617511,2019-02-12T12:30:00Z
432,07f337d9077239fac2d3f7b5fa08969a,6.8,30.0,0.0,86.3,53.5,228.2,314.0,348.0,15.304901176793008,660.0,129.0,8.4,19.2,7.26,RO2,Rotorua,Tarawera at Awakaponga,176.7668297,-37.94077098,2006-02-15T14:00:00Z
433,07fb5df1ae9482f54c4c5e789363e57e,0.98,3.0,8.0,101.3,0.9,8.5,61.1,44.0,-13.326665000344237,92.0,5.0,4.9,7.4,7.62,TK6,Tekapo,Waitaki at SH1 Br.,171.1002468,-44.92876257,2009-08-13T11:50:00Z
434,0803f42b942fb84059df9d180f1af6f4,3.1,8.0,0.0,103.1,2.7,21.3,126.0,56.0,14.705101156789096,153.0,9.0,5.34,10.2,8.3,WA5,Wanganui,Rangitikei at Mangaweka,175.8079005,-39.81209364,2020-09-23T10:30:00Z
435,0804de88ab7a9d364490f5df836e6e83,2.6,4.0,6.0,105.6,4.1,9.8,132.0,66.0,-14.508273502777648,198.0,9.0,1.62,9.7,8.26,WA5,Wanganui,Rangitikei at Mangaweka,175.8079005,-39.81209364,2015-09-16T10:35:00Z
436,080b957d6420e9c5631569c19d5b55ec,0.58,0.0,1.0,106.2,1.6,1.0,121.0,0.0,-15.679604587852335,73.0,7.0,0.53,14.9,8.19,RO6,Rotorua,Waikato at Reids Farm,176.0771442,-38.67752695,2013-11-12T11:10:00Z
437,080f4487746e6ab1d4f547f93a8b27da,10.2,54.0,8.0,88.5,63.9,1986.3,107.4,844.0,15.618258546694634,1045.0,94.0,4.3,17.3,7.36,HM5,Hamilton,Waihou at Te Aroha,175.706564,-37.54841789,2007-03-14T14:00:00Z
438,0811001c5b70f07b87fa5cbbaa4b1f92,5.5,2.0,8.0,97.2,9.5,98.7,93.9,0.0,-15.68853084362586,153.0,37.0,1.05,16.3,7.69,GS3,Gisborne,Motu at Waitangirua,177.6207925,-38.20150151,2016-03-16T10:20:00Z
439,0818c69f3b4f15eb820bc5b96908b8c7,4.29,8.0,7.0,107.2,3.2,122.3,112.3,248.0,15.59647396148886,380.0,15.0,3.63,13.9,8.06,TU1,Turangi,Whanganui at Te Maire,175.1886879,-38.94427494,2018-10-18T11:00:00Z
440,081c7f41def4c2fa0451885a8e1e72e2,0.8,4.0,3.0,97.9,4.1,7.4,89.5,61.0,-13.326665000344237,82.0,5.0,2.18,7.4,7.84,HV1,Havelock Nth,Makaroro at Burnt Br.,176.3037667,-39.81963047,2015-07-06T09:30:00Z
441,081d282b202b9036885a9152f1b763b0,8.1,5.0,6.0,96.8,6.9,53.7,83.5,130.0,-14.94824404508436,406.0,16.0,4.74,10.9,7.49,TK5,Tekapo,Hakataramea above MH Br.,170.4904637,-44.726449,2012-10-18T13:15:00Z
442,081e72b29e071be75f0b532d574d97b0,0.7,2.0,1.0,99.6,0.3,39.3,60.1,14.0,-13.8466602482837,70.0,14.0,5.16,8.3,7.72,TK6,Tekapo,Waitaki at SH1 Br.,171.1002468,-44.92876257,2015-06-11T11:50:00Z
443,081fe1e5486fbf866ba5a9dd7538cdfd,5.8,71.0,1.0,83.0,65.7,20.0,330.0,459.0,-15.59647396148886,685.0,99.0,6.04,13.9,7.3,RO2,Rotorua,Tarawera at Awakaponga,176.7668297,-37.94077098,2012-06-12T13:20:00Z
444,0824e0b1aadfcdfc1104dcccce94d157,7.75,31.0,7.0,95.7,18.3,238.2,99.4,1367.0,14.053113535135196,1622.0,46.0,4.6,8.7,7.24,DN5,Dunedin,Mataura at Seaward Down,168.797037,-46.39109981,2005-05-11T08:40:00Z
445,08363bed0805df9b0f71d7b8e96b6d0d,1.7,3.0,0.0,99.6,7.6,7.3,74.8,287.0,11.672189170476978,363.0,12.0,1.8,5.2,7.71,HV6,Havelock Nth,Mohaka at Glenfalls,176.6345775,-39.17951716,2016-06-15T10:30:00Z
446,083ccaeac501ef72b3c0ac67b71fa046,0.45,3.0,2.0,107.0,0.5,5.2,81.3,202.0,15.257784899237503,229.0,1.0,1.16,12.0,8.02,CH4,Christchurch,Waimakariri above old HW Br.,172.6416309,-43.41896498,2018-09-12T13:50:00Z
447,0843db6a4679032709f000143ab9105b,2.3,1.0,8.0,99.7,0.8,1203.3,58.5,17.0,15.618258546694634,91.0,7.0,1.14,14.1,7.7,NN5,Nelson,Buller at Longford,172.3865727,-41.76683803,2012-12-05T08:00:00Z
448,084854038c0d4edb321c5fa2c1097862,3.0,7.0,8.0,99.6,17.5,42.8,81.0,1000.0,14.778362562591296,1138.0,47.0,5.04,10.4,7.53,RO3,Rotorua,Rangitaiki at Murupara,176.6971212,-38.45978401,2017-05-16T14:45:00Z
449,084a95840ec21d787a68292f1f069666,0.7,7.0,8.0,109.1,2.7,1.0,500.3,2.0,15.700000001,88.0,9.0,1.4,15.7,8.16,RO1,Rotorua,Tarawera at Lake outlet,176.5021583,-38.18372278,2020-11-11T12:02:00Z
450,085177f27a17c028b9df0d7022a7cca2,6.3,7.0,8.0,107.5,5.5,129.6,91.6,113.0,-15.69490363243432,238.0,16.0,2.37,15.3,8.06,TU1,Turangi,Whanganui at Te Maire,175.1886879,-38.94427494,2015-12-17T12:00:00Z
451,0856942ff084cef3a6d358f022a351de,1.6,2.0,1.0,103.2,3.5,6.2,93.9,345.0,15.545095690647903,428.0,8.0,0.95,13.5,8.07,HV6,Havelock Nth,Mohaka at Glenfalls,176.6345775,-39.17951716,2010-11-04T10:20:00Z
452,085999b32cb7d9004fbb0649bbbf7072,25.1,23.0,5.0,93.1,16.5,216.0,199.9,238.0,-15.099668871581256,764.0,51.0,20.3,11.4,7.27,AK2,Auckland,Rangitopuni at Walkers,174.6177164,-36.74608218,2017-07-11T11:00:00Z
453,08625212077e0adffe7c0a17d551c74f,1.7,4.0,7.0,103.3,1.6,48.1,98.9,201.0,-15.628179677473636,273.0,5.0,0.55,14.2,8.27,HV6,Havelock Nth,Mohaka at Glenfalls,176.6345775,-39.17951716,2012-02-07T11:15:00Z
454,0869de0af5cdf686dfac13dee51cab21,1.2,0.0,1.0,98.5,1.3,97.0,57.3,50.0,14.29125606905845,94.0,44.0,57.9,9.2,7.76,CH3,Christchurch,Waimakariri at Gorge,172.0510607,-43.36069571,2015-10-14T06:36:00Z
455,0872e2622f46768cd1ac3e11dbc515fb,1.7,5.0,8.0,123.4,3.7,27.2,254.0,466.0,-15.37042614996084,623.0,16.0,2.66,18.9,8.7,HV2,Havelock Nth,Tukituki at Red Br.,176.9268003,-39.71715618,2014-04-01T13:30:00Z
456,0875f35e2b7ceb4b25992c0ba14e7c31,2.12,9.0,8.0,99.2,9.2,72.3,73.7,99.0,-14.423938436897185,149.0,16.0,1.78,9.5,7.54,WA2,Wanganui,Manganui at SH3,174.2615561,-39.28292805,2018-10-16T10:15:00Z
457,087a3e6d3ae7e34cd9daefd9aabbb613,6.19,35.0,7.0,79.4,62.9,54.6,368.0,380.0,15.448300878459092,573.0,110.0,2.7,18.5,7.32,RO2,Rotorua,Tarawera at Awakaponga,176.7668297,-37.94077098,2009-03-10T14:42:00Z
458,08865cce1dc68d9928ae7434f4c164c2,0.51,1.0,0.0,100.5,1.9,3.1,125.1,16.0,13.567608486074471,40.0,3.0,0.21,7.8,8.07,NN2,Nelson,Motueka at Gorge,172.913512,-41.63522812,2018-10-09T08:35:00Z
459,088dda73ce71bf812f740225698b7b76,1.1,0.0,4.0,103.4,0.6,16.8,71.0,8.0,-15.558920272030448,58.0,4.0,1.1,17.8,8.23,DN4,Dunedin,Clutha at Balclutha,169.7478532,-46.23889062,2007-02-14T14:00:00Z
460,088edd767c0f4b0fbdf5c34d1bccc001,1.0,0.0,6.0,103.3,13.5,9.8,103.0,20.0,-13.737903771369195,44.0,17.0,0.42,8.1,7.64,TU2,Turangi,Tongariro at Turangi,175.8128846,-38.9962824,2006-09-20T08:00:00Z
461,08938dcabb60f6fb2d7438fc7db3f263,11.3,26.0,1.0,99.0,8.0,686.7,145.0,312.0,-15.63745503691058,600.0,27.0,5.85,14.3,7.4,WH2,Whangarei,Waitangi at Wakelins,174.0473578,-35.27815386,2015-05-11T11:20:00Z
462,08a10b43b72f1069e94b6a87256915d5,1.77,1.0,6.0,100.0,9.2,5.2,88.4,39.0,15.697133497279047,76.0,14.0,5.4,15.4,7.89,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2018-11-07T10:20:00Z
463,08a8101cf67fe7d97dfcc556461f849c,7.3,3.0,6.0,99.4,3.0,28.8,67.0,109.0,13.737903771369195,176.0,12.0,4.63,8.1,7.64,GY1,Greymouth,Buller at Te Kuha,171.6996819,-41.83666153,2017-09-12T11:00:00Z
464,08b63b4154468b78ae50eb236b709b14,1.9,6.0,2.0,109.5,2.0,14.6,123.3,107.0,14.29125606905845,212.0,10.0,1.4,22.2,8.48,HV5,Havelock Nth,Mohaka at Raupunga,177.1288534,-39.07533505,2012-12-06T12:15:00Z
465,08b95bafe1f62179379fc3fa7e50933c,11.8,71.0,7.0,101.4,12.0,2419.2,78.6,317.0,-15.515476145816471,841.0,114.0,45.6,13.3,7.4,WA1,Wanganui,Waitara at Bertrand Rd,174.2548673,-39.04966438,2014-11-18T09:15:00Z
466,08b972642e7bc8b84c67f1da6b48b8f3,2.2,6.0,6.0,100.8,9.0,7.4,64.9,244.0,13.00192293591221,355.0,21.0,10.3,6.9,7.71,HV6,Havelock Nth,Mohaka at Glenfalls,176.6345775,-39.17951716,2016-08-03T10:30:00Z
467,08e852a8bdc830ce5c775124d14703f2,5.4,3.0,2.0,98.9,1.6,38.9,56.3,500.0,8.181075725807702,643.0,11.0,5.2,2.3,7.5,TK3,Tekapo,Opuha at Skipton Br.,170.9796325,-44.08056659,2009-07-16T08:50:00Z
468,08e908aca16119f2e4bb6aece60b9699,2.3,4.0,8.0,101.2,0.8,13.4,64.8,30.0,14.002856852492634,80.0,88.0,27.2,8.6,7.81,AX2,Alexandra,Kawarau at Chard Rd,168.8686737,-45.00799513,2020-09-15T14:00:00Z
469,08ea93f6fb35ca68b4a335fb5d71d601,1.4,1.0,7.0,106.7,1.9,2.0,67.2,177.0,-13.326665000344237,227.0,6.0,0.9,7.4,7.9,NN4,Nelson,Wairau at Tuamarina,173.9524671,-41.44049154,2006-08-10T14:20:00Z
470,08ef033d96dff1ebc6cb8a4a7399e31e,2.6,0.0,0.0,98.0,11.0,21.8,83.3,92.0,13.62534403350609,127.0,20.0,8.2,7.9,7.74,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2006-06-07T11:03:00Z
471,08f91b425d51db1b7e2737c115d7a02e,5.3,12.0,8.0,100.9,4.7,727.0,226.0,31.0,15.618258546694634,289.0,18.0,1.2,17.3,8.28,GS2,Gisborne,Waikohu at No. 1 Br.,177.5614619,-38.41677638,2010-12-14T13:00:00Z
472,08fad398dcc961e1b6b6606b0588e20d,2.9,1.0,4.0,101.4,0.7,0.0,41.0,0.0,-15.674182595318966,98.0,2.0,0.62,14.8,7.44,DN10,Dunedin,Monowai below Gates,167.5341852,-45.8066121,2017-02-14T11:45:00Z
473,09029a743470a29a277ce0de4f2c765c,5.1,6.0,8.0,106.3,2.5,10.9,100.1,493.0,14.053113535135196,606.0,13.0,2.5,8.7,8.01,WA1,Wanganui,Waitara at Bertrand Rd,174.2548673,-39.04966438,2011-08-23T10:10:00Z
474,090c4bc301caed69dbec6bd248072672,0.51,7.0,0.0,101.2,2.4,0.0,50.5,16.0,-11.489125294442566,27.0,4.0,0.54,5.0,8.04,NN3,Nelson,Wairau at Dip Flat,172.922771,-41.898142,2018-09-12T10:10:00Z
475,0913cb4e4d0bfa44b0c504882b415c2f,4.4,2.0,0.0,100.4,2.9,7.3,45.7,16.0,15.070832758391289,77.0,5.0,1.45,11.3,7.46,WN5,Wellington,Ruamahanga at SH2,175.6048351,-40.76387899,2016-12-20T09:00:00Z
476,091521f6b0c4669df7cc7088cd737c22,1.3,6.0,1.0,103.2,2.6,178.5,104.6,7.0,-15.466091944360087,78.0,6.0,0.38,18.4,7.98,TK5,Tekapo,Hakataramea above MH Br.,170.4904637,-44.726449,2016-03-10T12:25:00Z
477,0915bce7b7f9f43f933d1234e9714705,4.1,3.0,0.0,100.8,3.1,6.3,53.4,74.0,-14.102482052156637,107.0,5.0,1.25,8.8,7.42,WN5,Wellington,Ruamahanga at SH2,175.6048351,-40.76387899,2013-05-08T15:30:00Z
478,092124306e0a97303d2ffc4d56e0780f,29.56,23.0,7.0,89.2,23.2,365.4,208.0,312.0,-15.679604587852335,938.0,64.0,12.0,14.9,7.3,AK2,Auckland,Rangitopuni at Walkers,174.6177164,-36.74608218,2005-10-12T10:30:00Z
479,0922a271f14be527d531c7c0c16f86f2,2.48,4.0,7.0,101.4,20.6,9.7,81.2,192.0,-13.567608486074471,257.0,27.0,1.1,7.8,7.72,RO4,Rotorua,Whirinaki at Galatea,176.7455255,-38.48615895,2009-08-11T14:45:00Z
480,092457bd7a591e5bc5f62442b7437ab3,2.8,3.0,4.0,99.1,9.6,14.5,87.3,139.0,-14.705101156789096,198.0,22.0,14.1,10.2,7.8,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2014-09-10T10:41:00Z
481,0925e8811492ca63fb39c4bfa7181787,0.9,1.0,7.0,100.0,0.8,43.5,70.7,12.0,-15.558920272030448,67.0,4.0,1.25,13.6,7.94,AX4,Alexandra,Clutha at Millers Flat,169.4099758,-45.66636207,2017-11-17T09:50:00Z
482,0937d8019868812d5717b6b1dd5e1a08,5.5,18.0,8.0,104.7,7.8,110.7,255.0,410.0,-14.813844876715834,615.0,32.0,13.4,10.5,8.27,WA7,Wanganui,Manawatu at Weber Rd,176.1114838,-40.24225986,2020-09-02T12:10:00Z
483,093a7e594b72db184921fcbc71b73fe5,1.48,4.0,8.0,100.0,1.0,77.0,69.2,83.0,15.584607792029928,179.0,7.0,1.65,17.6,7.8,TK6,Tekapo,Waitaki at SH1 Br.,171.1002468,-44.92876257,2019-01-10T12:00:00Z
484,094d951cea33d271b3e87997bac98dd7,0.2,0.0,0.0,98.3,2.6,11.9,89.7,33.0,-15.099668871581256,41.0,5.0,1.7,11.4,7.84,GY4,Greymouth,Haast at Roaring Billy,169.2978345,-43.94414373,2011-01-26T08:30:00Z
485,0951cb27e0834cb754a484a7ecac5bce,5.6,3.0,7.0,105.1,2.3,1986.28,44.0,243.0,15.429841218606237,521.0,40.0,10.4,12.8,7.55,TK3,Tekapo,Opuha at Skipton Br.,170.9796325,-44.08056659,2006-12-13T08:35:00Z
486,0955b373ac82767bd055ae040a3cefc8,8.5,22.0,0.0,100.3,2.3,16.0,124.9,296.0,-14.508273502777648,458.0,16.0,5.42,9.7,7.55,WA4,Wanganui,Whanganui at Paetawa,175.1423112,-39.78864375,2020-08-18T14:45:00Z
487,09565f20333b8cd5a5e0071e5a54c53e,12.09,56.0,0.0,88.4,34.5,689.3,172.0,1144.0,-15.349267084502763,1589.0,186.0,18.0,12.4,7.17,HM4,Hamilton,Waikato at Rangiriri,175.1313201,-37.43389143,2008-06-18T09:45:00Z
488,09640a7dbfa0170e77a906a8a7c16592,7.4,21.0,7.0,98.9,8.5,118.7,248.0,807.0,-14.245350119649569,1068.0,40.0,8.73,9.1,8.01,WA7,Wanganui,Manawatu at Weber Rd,176.1114838,-40.24225986,2016-07-07T12:15:00Z
489,0964e994bc4059425cddf48354847b30,3.57,2.0,2.0,105.8,1.7,36.4,517.0,106.0,15.69490363243432,280.0,25.0,26.0,16.1,8.11,GS1,Gisborne,Waipaoa at Kanakanaia,177.8816102,-38.4703121,2009-09-22T15:30:00Z
490,09677e0594ffe197678489e5d92024c9,2.0,1.0,4.0,99.8,1.0,146.7,93.6,0.0,-15.558920272030448,86.0,5.0,0.64,13.6,7.74,TK5,Tekapo,Hakataramea above MH Br.,170.4904637,-44.726449,2007-03-15T13:35:00Z
491,09704a43d4dfb72411ac2d7df46b1573,20.4,8.0,4.0,98.3,5.9,117.8,44.3,103.0,-15.429841218606237,283.0,25.0,5.4,12.8,6.98,GY2,Greymouth,Grey at Dobson,171.2977474,-42.45526028,2006-04-11T14:45:00Z
492,09748e48117e75700d4aa4e6797ec15b,16.4,63.0,8.0,99.2,9.8,2419.17,98.5,411.0,15.6460857734898,1056.0,135.0,108.0,17.0,7.33,WH2,Whangarei,Waitangi at Wakelins,174.0473578,-35.27815386,2020-10-14T11:00:00Z
493,0979700fe11fd8c8c5d771b909af17d6,0.85,2.0,7.0,99.7,1.3,52.0,62.0,116.0,-14.628738839401022,154.0,5.0,1.1,10.0,7.6,TK6,Tekapo,Waitaki at SH1 Br.,171.1002468,-44.92876257,2005-09-15T12:00:00Z
494,097e10b92d7b00239b2eddc068ff68ac,15.1,8.0,6.0,99.4,8.2,127.4,40.3,99.0,-14.245350119649569,235.0,25.0,1.6,9.1,7.11,WA2,Wanganui,Manganui at SH3,174.2615561,-39.28292805,2010-08-17T11:10:00Z
495,097f8d9242fb77f6303c827c0f1a992c,1.9,6.0,5.0,103.2,17.5,41.0,87.4,729.0,-15.60769041310725,779.0,28.0,0.82,14.0,7.69,RO3,Rotorua,Rangitaiki at Murupara,176.6971212,-38.45978401,2005-11-15T15:20:00Z
496,0981a75ade2b2681af3dcd4dc7b42eb7,2.0,2.0,8.0,99.6,5.6,160.7,61.6,157.0,15.281688389422158,210.0,13.0,9.14,12.1,7.61,NN4,Nelson,Wairau at Tuamarina,173.9524671,-41.44049154,2014-05-14T16:00:00Z
497,098312856f9ea333734f419fe5dd2fd5,19.66,24.0,7.0,94.0,42.2,2419.2,182.6,853.0,-14.882540106829882,1862.0,309.0,356.0,10.7,8.11,WA7,Wanganui,Manawatu at Weber Rd,176.1114838,-40.24225986,2018-04-11T12:15:00Z
498,098467cc7f2aae3ca14b93686177e28b,6.3,3.0,0.0,98.4,11.6,38.6,119.1,274.0,15.155197129414052,433.0,26.0,6.31,19.8,7.5,WN3,Wellington,Ruamahanga at Waihenga,175.4394258,-41.1971596,2017-02-22T12:40:00Z
499,09875bcf10077d456e36d42445656072,5.3,22.0,8.0,95.9,5.8,172.3,113.1,1294.0,14.423938436897185,1465.0,19.0,3.92,9.5,7.22,DN5,Dunedin,Mataura at Seaward Down,168.797037,-46.39109981,2016-10-12T08:30:00Z
500,098891efd7a2432cf885cedfd89867b0,5.2,4.0,6.0,96.7,2.8,686.7,178.0,6.0,15.20789268871266,152.0,16.0,4.29,19.6,7.88,WA4,Wanganui,Whanganui at Paetawa,175.1423112,-39.78864375,2013-03-20T13:30:00Z
501,098addb9ab60cef9a148fc25b8b9dc55,2.6,5.0,0.0,106.9,7.0,65.7,171.0,105.0,14.150971699194368,300.0,32.0,2.68,22.5,7.8,HM3,Hamilton,Waikato at Hamilton Traffic Br.,175.2888866,-37.79398973,2013-03-12T14:30:00Z
502,098af9cffab261ef506cc00e40b805d9,1.1,5.0,2.0,94.9,3.8,88.0,56.2,494.0,-13.00192293591221,570.0,8.0,1.53,6.9,7.36,DN6,Dunedin,Mataura at Parawa,168.5611638,-45.5598632,2014-09-10T08:45:00Z
503,098c51d8b797b3eedd43b13b07186e16,2.9,4.0,0.0,101.8,2.4,19.7,54.8,85.0,-13.682105102337138,129.0,5.0,0.42,8.0,7.58,WN5,Wellington,Ruamahanga at SH2,175.6048351,-40.76387899,2020-06-09T11:30:00Z
504,09913189c21acf2ea8fd91140807dc70,6.24,9.0,8.0,100.5,10.2,579.4,143.0,224.0,14.97998664990727,402.0,26.0,1.5,11.0,8.14,GS2,Gisborne,Waikohu at No. 1 Br.,177.5614619,-38.41677638,2008-04-22T13:45:00Z
505,099207697223c27de6daa5230feb620e,1.0,2.0,5.0,100.0,3.1,1.0,109.7,32.0,13.263860675964596,50.0,3.0,0.55,7.3,8.03,NN2,Nelson,Motueka at Gorge,172.913512,-41.63522812,2017-10-17T09:05:00Z
506,099311de8de17448ecb936c1871240d2,0.5,2.0,7.0,96.9,0.5,71.7,64.5,39.0,-13.8466602482837,76.0,4.0,2.09,8.3,7.65,TK6,Tekapo,Waitaki at SH1 Br.,171.1002468,-44.92876257,2016-06-09T11:36:00Z
507,0993eabacab12d633ab51da6a64c16c2,0.96,3.0,4.0,94.3,1.1,162.4,66.3,22.0,13.899640284244766,100.0,13.0,5.91,8.4,7.74,TK6,Tekapo,Waitaki at SH1 Br.,171.1002468,-44.92876257,2018-06-14T11:45:00Z
508,0998b50b9e61b8449fbed0d00bf42e71,2.1,6.0,8.0,94.2,5.4,93.3,49.0,240.0,-14.002856852492634,294.0,10.0,3.02,8.6,7.19,DN6,Dunedin,Mataura at Parawa,168.5611638,-45.5598632,2014-05-14T08:45:00Z
509,099be3fdce9472068357091b653ce379,10.2,118.0,6.0,94.7,24.6,686.7,153.0,1045.0,-15.070832758391289,1471.0,78.0,31.6,11.3,7.48,WA9,Wanganui,Manawatu at Opiki Br.,175.4695424,-40.43710471,2013-06-20T14:50:00Z
510,09a1edddb087e47ca3ddd1d6c8754635,0.5,1.0,0.0,101.2,3.9,1.0,49.2,14.0,14.380542410889792,30.0,7.0,3.18,9.4,8.06,NN3,Nelson,Wairau at Dip Flat,172.922771,-41.898142,2017-11-15T10:20:00Z
511,09b2db9a975ef9a6775104ef790308ab,3.2,3.0,6.0,100.8,5.1,0.0,62.8,49.0,12.574975150329326,97.0,6.0,0.48,6.3,7.47,WN2,Wellington,Hutt at Kaitoke,175.1913608,-41.0526002,2007-08-15T09:45:00Z
512,09b9edc3cbacee3a0a7f041f8588410d,3.1,5.0,8.0,85.5,4.0,19.9,241.0,13.0,-15.674182595318966,169.0,16.0,0.59,14.8,8.14,WA7,Wanganui,Manawatu at Weber Rd,176.1114838,-40.24225986,2016-05-05T12:15:00Z
513,09bbd3a3d57c33253dc0aa1cf5543405,9.41,6.0,8.0,97.3,3.0,39.3,49.9,11.0,11.489125294442566,202.0,12.0,0.83,5.0,7.54,DN2,Dunedin,Sutton at SH87,170.0940294,-45.59783272,2018-08-16T11:10:00Z
514,09c28496bed67e03941e36e2b8d7974b,1.8,8.0,2.0,98.6,2.1,20.1,65.4,147.0,-15.679604587852335,258.0,4.0,0.4,16.5,7.84,TK1,Tekapo,Opihi at Grassy Banks,171.2903816,-44.26379736,2020-01-16T09:55:00Z
515,09c47c6121821d5fc8a973c0ddbb1db7,12.31,6.0,1.0,66.6,1.4,68.0,279.8,0.0,15.304901176793008,280.0,19.0,2.17,12.2,7.19,AK2,Auckland,Rangitopuni at Walkers,174.6177164,-36.74608218,2019-05-07T11:30:00Z
516,09c78a98dfd5d736b5fedc5823646a97,2.1,3.0,3.0,104.1,1.7,325.5,200.0,1.0,14.549226784657662,101.0,10.0,1.21,21.6,8.2,WA6,Wanganui,Rangitikei at Kakariki,175.444118,-40.12680338,2014-02-19T10:00:00Z
517,09cff0e0de21c90f4cffb20037d8181e,0.5,7.0,1.0,106.6,0.6,2.0,64.1,17.0,15.700000001,100.0,5.0,0.55,15.7,8.15,AX2,Alexandra,Kawarau at Chard Rd,168.8686737,-45.00799513,2007-02-14T14:00:00Z
